调入日期,stkcd,shortname,indnme1,ROEttm,PB
2010-07-01,002108,沧州明珠,橡胶和塑料制品业,0.237577,1.313537
2010-07-01,600480,凌云股份,橡胶和塑料制品业,0.285723,0.604319
2010-07-01,601872,招商轮船,水上运输业,0.039202,0.353967
2010-07-01,000338,潍柴动力,汽车制造业,0.374941,0.733870
2010-07-01,000550,江铃汽车,汽车制造业,0.284074,0.713261
2010-07-01,000951,中国重汽,汽车制造业,0.214067,0.530202
2010-07-01,002048,宁波华翔,汽车制造业,0.253831,0.526490
2010-07-01,600741,华域汽车,汽车制造业,0.243047,1.272456
2010-07-01,600508,上海能源,煤炭开采和洗选业,0.227317,0.581656
2010-07-01,600971,恒源煤电,煤炭开采和洗选业,0.251856,0.671551
2010-07-01,002148,北纬通信,电信、广播电视和卫星传输服务,0.094385,1.459724
2010-07-01,000027,深圳能源,电力、热力生产和供应业,0.174496,0.323559
2010-07-01,000531,穗恒运A,电力、热力生产和供应业,0.218973,1.441588
2010-07-01,600011,华能国际,电力、热力生产和供应业,0.129062,0.383324
2010-07-01,600098,广州控股,电力、热力生产和供应业,0.117249,1.047007
2010-07-01,600642,申能股份,电力、热力生产和供应业,0.118120,1.074483
2010-07-01,600744,华银电力,电力、热力生产和供应业,0.098632,1.282127
2010-07-01,600982,宁波热电,电力、热力生产和供应业,0.110324,0.672711
2010-07-01,000527,美的电器,电气机械和器材制造业,0.289770,0.654928
2010-07-01,002028,思源电气,电气机械和器材制造业,0.340303,0.903727
2010-07-01,002123,荣信股份,电气机械和器材制造业,0.211227,1.946316
2010-07-01,002242,九阳股份,电气机械和器材制造业,0.238658,0.751162
2010-07-01,600875,东方电气,电气机械和器材制造业,0.286894,1.131726
2010-07-01,000045,深纺织A,纺织业,0.085136,1.305985
2010-07-01,000726,鲁泰A,纺织业,0.154883,0.469885
2010-07-01,002034,美欣达,纺织业,0.094056,0.373310
2010-07-01,002127,新民科技,纺织业,0.125449,0.670228
2010-07-01,002193,山东如意,纺织业,0.079890,0.915708
2010-07-01,002154,报喜鸟,纺织服装、服饰业,0.167697,1.066683
2010-07-01,600177,雅戈尔,纺织服装、服饰业,0.206247,1.465677
2010-07-01,000671,阳光城,综合,0.195374,0.730181
2010-07-01,000881,大连国际,综合,0.126951,1.500175
2010-07-01,600051,宁波联合,综合,0.133017,1.422426
2010-07-01,600175,美都控股,综合,0.128421,2.101229
2010-07-01,600415,小商品城,综合,0.156715,1.008214
2010-07-01,600622,嘉宝集团,综合,0.249088,2.110592
2010-07-01,600881,亚泰集团,综合,0.120320,0.356440
2010-07-01,600895,张江高科,综合,0.137786,2.125257
2010-07-01,601111,中国国航,航空运输业,0.265208,1.205448
2010-07-01,000066,长城电脑,计算机、通信和其他电子设备制造业,0.165901,0.873567
2010-07-01,000748,长城信息,计算机、通信和其他电子设备制造业,0.204333,2.075918
2010-07-01,000988,华工科技,计算机、通信和其他电子设备制造业,0.148808,0.799806
2010-07-01,002045,广州国光,计算机、通信和其他电子设备制造业,0.152756,1.225836
2010-07-01,002121,科陆电子,计算机、通信和其他电子设备制造业,0.174224,2.102011
2010-07-01,002138,顺络电子,计算机、通信和其他电子设备制造业,0.131594,1.326600
2010-07-01,002139,拓邦股份,计算机、通信和其他电子设备制造业,0.153708,1.672162
2010-07-01,002273,水晶光电,计算机、通信和其他电子设备制造业,0.166552,2.038315
2010-07-01,600060,海信电器,计算机、通信和其他电子设备制造业,0.134049,2.016625
2010-07-01,600118,中国卫星,计算机、通信和其他电子设备制造业,0.126738,1.558362
2010-07-01,600271,航天信息,计算机、通信和其他电子设备制造业,0.214583,0.800855
2010-07-01,600563,法拉电子,计算机、通信和其他电子设备制造业,0.160141,1.222404
2010-07-01,000686,东北证券,资本市场服务,0.315271,1.149286
2010-07-01,600369,西南证券,资本市场服务,0.215356,1.184984
2010-07-01,002153,石基信息,软件和信息技术服务业,0.204605,2.427047
2010-07-01,600718,东软集团,软件和信息技术服务业,0.155112,0.994272
2010-07-01,600880,博瑞传播,软件和信息技术服务业,0.231149,1.785394
2010-07-01,000581,威孚高科,通用设备制造业,0.208551,0.599334
2010-07-01,000880,潍柴重机,通用设备制造业,0.299494,1.381962
2010-07-01,002101,广东鸿图,通用设备制造业,0.151533,1.069794
2010-07-01,002122,天马股份,通用设备制造业,0.157565,0.647440
2010-07-01,002204,华锐铸钢,通用设备制造业,0.150275,0.830359
2010-07-01,002078,太阳纸业,造纸和纸制品业,0.203198,0.643114
2010-07-01,600269,赣粤高速,道路运输业,0.154577,0.345400
2010-07-01,000568,泸州老窖,酒、饮料和精制茶制造业,0.410534,1.967669
2010-07-01,600519,贵州茅台,酒、饮料和精制茶制造业,0.322923,1.878638
2010-07-01,600779,水井坊,酒、饮料和精制茶制造业,0.208169,1.380265
2010-07-01,000778,新兴铸管,金属制品业,0.138380,1.132857
2010-07-01,002032,苏泊尔,金属制品业,0.165134,1.119933
2010-07-01,002132,恒星科技,金属制品业,0.129262,0.751737
2010-07-01,002150,江苏通润,金属制品业,0.116535,0.878942
2010-07-01,000625,长安汽车,铁路、船舶、航空航天和其他运输设备制造业,0.212388,0.522382
2010-07-01,001696,宗申动力,铁路、船舶、航空航天和其他运输设备制造业,0.216723,1.376075
2010-07-01,600685,广船国际,铁路、船舶、航空航天和其他运输设备制造业,0.170664,0.633218
2010-07-01,601766,中国南车,铁路、船舶、航空航天和其他运输设备制造业,0.117171,0.684145
2010-07-01,000501,鄂武商A,零售业,0.211298,1.089750
2010-07-01,000987,广州友谊,零售业,0.226863,1.542280
2010-07-01,002024,苏宁电器,零售业,0.268127,1.260924
2010-07-01,002187,广百股份,零售业,0.160794,0.862070
2010-07-01,002269,美邦服饰,零售业,0.162088,1.578705
2010-07-01,600120,浙江东方,零售业,0.150072,0.654117
2010-07-01,600153,建发股份,零售业,0.301401,0.561653
2010-07-01,600755,厦门国贸,零售业,0.171352,0.404041
2010-07-01,600785,新华百货,零售业,0.277347,1.730652
2010-07-01,000012,南玻A,非金属矿物制品业,0.216971,0.798073
2010-07-01,000885,同力水泥,非金属矿物制品业,0.176098,1.791971
2010-07-01,002225,濮耐股份,非金属矿物制品业,0.162281,1.271128
2010-07-01,600449,赛马实业,非金属矿物制品业,0.219931,1.840986
2010-07-01,600660,福耀玻璃,非金属矿物制品业,0.365343,0.998785
2010-07-01,000930,丰原生化,食品制造业,0.133431,2.736448
2010-07-01,600019,宝钢股份,黑色金属冶炼和压延加工业,0.098852,0.244950
2010-07-01,600231,凌钢股份,黑色金属冶炼和压延加工业,0.137718,0.363605
2010-07-01,600581,八一钢铁,黑色金属冶炼和压延加工业,0.125027,0.590581
2010-08-01,000528,柳工,专用设备制造业,0.302790,1.531886
2010-08-01,000680,山推股份,专用设备制造业,0.177541,1.279654
2010-08-01,600150,中国船舶,专用设备制造业,0.177541,2.460511
2010-08-01,600388,龙净环保,专用设备制造业,0.172270,1.503554
2010-08-01,600582,天地科技,专用设备制造业,0.313074,1.724722
2010-08-01,002073,软控股份,互联网和相关服务,0.181642,2.933585
2010-08-01,000980,金马股份,仪器仪表制造业,0.032961,1.785535
2010-08-01,000548,湖南投资,公共设施管理业,0.078190,2.432773
2010-08-01,000685,中山公用,公共设施管理业,0.193210,1.241530
2010-08-01,002003,伟星股份,其他制造业,0.203676,2.260002
2010-08-01,600210,紫江企业,其他制造业,0.225247,2.334424
2010-08-01,002183,怡亚通,其他服务业,0.077416,2.444610
2010-08-01,002245,澳洋顺昌,其他服务业,0.154364,3.908634
2010-08-01,000876,新希望,农副食品加工业,0.140997,1.428216
2010-08-01,000911,南宁糖业,农副食品加工业,0.178374,1.747303
2010-08-01,002100,天康生物,农副食品加工业,0.141579,2.005823
2010-08-01,000422,湖北宜化,化学原料和化学制品制造业,0.189232,2.185901
2010-08-01,000683,远兴能源,化学原料和化学制品制造业,0.395673,2.208862
2010-08-01,002010,传化股份,化学原料和化学制品制造业,0.234809,1.183608
2010-08-01,002037,久联发展,化学原料和化学制品制造业,0.191205,1.961488
2010-08-01,002109,兴化股份,化学原料和化学制品制造业,0.103950,1.500979
2010-08-01,600486,扬农化工,化学原料和化学制品制造业,0.122219,2.056237
2010-08-01,600725,云维股份,化学原料和化学制品制造业,0.111150,1.789345
2010-08-01,000949,新乡化纤,化学纤维制造业,0.134934,2.135488
2010-08-01,002206,海利得,化学纤维制造业,0.160135,2.236203
2010-08-01,600527,江南高纤,化学纤维制造业,0.126223,1.549927
2010-08-01,000513,丽珠集团,医药制造业,0.245170,2.282739
2010-08-01,000597,东北制药,医药制造业,0.224607,2.538905
2010-08-01,000623,吉林敖东,医药制造业,0.232790,2.634637
2010-08-01,000999,华润三九,医药制造业,0.214753,2.984698
2010-08-01,600079,人福科技,医药制造业,0.173342,1.800142
2010-08-01,600196,复星医药,医药制造业,0.466737,1.563134
2010-08-01,600380,健康元,医药制造业,0.205948,2.293630
2010-08-01,600568,中珠控股,医药制造业,0.226985,1.326709
2010-08-01,600993,马应龙,医药制造业,0.179046,2.407512
2010-08-01,002117,东港股份,印刷和记录媒介复制业,0.137182,2.014204
2010-08-01,002033,丽江旅游,商务服务业,0.102970,2.010953
2010-08-01,600138,中青旅,商务服务业,0.168693,2.274938
2010-08-01,601186,中国铁建,土木工程建筑业,0.137854,0.859559
2010-08-01,601390,中国中铁,土木工程建筑业,0.123627,0.715056
2010-08-01,000900,现代投资,多式联运和运输代理业,0.176022,0.999688
2010-08-01,600012,皖通高速,多式联运和运输代理业,0.129867,1.775970
2010-08-01,000042,深长城,房地产业,0.156344,1.982841
2010-08-01,002146,荣盛发展,房地产业,0.208819,2.036637
2010-08-01,002244,滨江集团,房地产业,0.200950,1.679389
2010-08-01,600048,保利地产,房地产业,0.197142,1.074069
2010-08-01,600052,浙江广厦,房地产业,0.275251,1.161899
2010-08-01,600376,首开股份,房地产业,0.181326,1.923181
2010-08-01,600383,金地集团,房地产业,0.222089,0.899402
2010-08-01,600533,栖霞建设,房地产业,0.154897,1.766799
2010-08-01,000002,万科A,房地产业,0.154200,1.882500
2010-08-01,000961,中南建设,房屋建筑业,0.280237,1.531044
2010-08-01,000060,中金岭南,有色金属冶炼和压延加工业,0.147766,2.387705
2010-08-01,002082,栋梁新材,有色金属冶炼和压延加工业,0.180106,1.692467
2010-08-01,600362,江西铜业,有色金属冶炼和压延加工业,0.128440,1.769312
2010-08-01,600531,豫光金铅,有色金属冶炼和压延加工业,0.123547,1.741001
2010-08-01,000589,黔轮胎A,橡胶和塑料制品业,0.262169,1.951806
2010-08-01,600480,凌云股份,橡胶和塑料制品业,0.285723,1.320704
2010-08-01,601872,招商轮船,水上运输业,0.039202,0.791320
2010-08-01,000338,潍柴动力,汽车制造业,0.374941,1.525726
2010-08-01,000550,江铃汽车,汽车制造业,0.284074,1.856509
2010-08-01,000951,中国重汽,汽车制造业,0.214067,1.244790
2010-08-01,002048,宁波华翔,汽车制造业,0.253831,1.218562
2010-08-01,600741,华域汽车,汽车制造业,0.243047,1.507894
2010-08-01,600508,上海能源,煤炭开采和洗选业,0.227317,1.412959
2010-08-01,600971,恒源煤电,煤炭开采和洗选业,0.251856,1.443462
2010-08-01,000027,深圳能源,电力、热力生产和供应业,0.174496,0.730668
2010-08-01,000531,穗恒运A,电力、热力生产和供应业,0.218973,1.602329
2010-08-01,000539,粤电力A,电力、热力生产和供应业,0.139322,1.656916
2010-08-01,600011,华能国际,电力、热力生产和供应业,0.129062,0.809935
2010-08-01,600098,广州控股,电力、热力生产和供应业,0.117249,1.214788
2010-08-01,600642,申能股份,电力、热力生产和供应业,0.118120,1.170991
2010-08-01,600982,宁波热电,电力、热力生产和供应业,0.110324,1.517981
2010-08-01,000527,美的电器,电气机械和器材制造业,0.289770,1.483440
2010-08-01,002028,思源电气,电气机械和器材制造业,0.340303,1.862281
2010-08-01,002242,九阳股份,电气机械和器材制造业,0.238658,2.081339
2010-08-01,600580,卧龙电气,电气机械和器材制造业,0.185988,2.825133
2010-08-01,600875,东方电气,电气机械和器材制造业,0.286894,2.372312
2010-08-01,600688,S 上石化,石油、煤炭及其他燃料加工业,0.152007,3.680035
2010-08-01,000726,鲁泰A,纺织业,0.154883,1.056894
2010-08-01,002034,美欣达,纺织业,0.094056,0.875958
2010-08-01,002193,山东如意,纺织业,0.079890,1.948669
2010-08-01,600070,浙江富润,纺织业,0.093876,1.866824
2010-08-01,600177,雅戈尔,纺织服装、服饰业,0.206247,2.137023
2010-08-01,000671,阳光城,综合,0.195374,1.325800
2010-08-01,000881,大连国际,综合,0.126951,1.726727
2010-08-01,600051,宁波联合,综合,0.133017,1.925363
2010-08-01,600415,小商品城,综合,0.156715,2.292814
2010-08-01,600622,嘉宝集团,综合,0.249088,2.602923
2010-08-01,600805,悦达投资,综合,0.266744,2.556005
2010-08-01,600881,亚泰集团,综合,0.120320,0.827478
2010-08-01,000066,长城电脑,计算机、通信和其他电子设备制造业,0.165901,0.927522
2010-08-01,000748,长城信息,计算机、通信和其他电子设备制造业,0.204333,2.438758
2010-08-01,000988,华工科技,计算机、通信和其他电子设备制造业,0.148808,1.853929
2010-08-01,002045,广州国光,计算机、通信和其他电子设备制造业,0.152756,1.858529
2010-08-01,600060,海信电器,计算机、通信和其他电子设备制造业,0.134049,2.217100
2010-08-01,600105,永鼎股份,计算机、通信和其他电子设备制造业,0.161838,2.643330
2010-08-01,600271,航天信息,计算机、通信和其他电子设备制造业,0.214583,1.953480
2010-08-01,600563,法拉电子,计算机、通信和其他电子设备制造业,0.160141,2.711765
2010-08-01,601328,交通银行,货币金融服务,0.199515,1.871992
2010-08-01,000686,东北证券,资本市场服务,0.315271,2.577812
2010-08-01,600718,东软集团,软件和信息技术服务业,0.155112,1.974843
2010-08-01,000581,威孚高科,通用设备制造业,0.208551,1.386039
2010-08-01,002122,天马股份,通用设备制造业,0.157565,1.559177
2010-08-01,002204,华锐铸钢,通用设备制造业,0.150275,1.826911
2010-08-01,600862,南通科技,通用设备制造业,0.596691,1.537618
2010-08-01,600308,华泰股份,造纸和纸制品业,0.197996,1.080704
2010-08-01,600269,赣粤高速,道路运输业,0.154577,0.783111
2010-08-01,000778,新兴铸管,金属制品业,0.138380,1.309768
2010-08-01,002132,恒星科技,金属制品业,0.129262,1.612174
2010-08-01,000625,长安汽车,铁路、船舶、航空航天和其他运输设备制造业,0.212388,1.176345
2010-08-01,600685,广船国际,铁路、船舶、航空航天和其他运输设备制造业,0.170664,1.403854
2010-08-01,601766,中国南车,铁路、船舶、航空航天和其他运输设备制造业,0.117171,1.452255
2010-08-01,000501,鄂武商A,零售业,0.211298,2.218905
2010-08-01,000679,大连友谊,零售业,0.220259,2.353687
2010-08-01,002024,苏宁电器,零售业,0.268127,2.616446
2010-08-01,002187,广百股份,零售业,0.160794,1.969791
2010-08-01,600120,浙江东方,零售业,0.150072,0.875498
2010-08-01,600153,建发股份,零售业,0.301401,1.213834
2010-08-01,600704,中大股份,零售业,0.214477,2.258134
2010-08-01,600755,厦门国贸,零售业,0.171352,0.912411
2010-08-01,000012,南玻A,非金属矿物制品业,0.216971,2.125836
2010-08-01,000885,同力水泥,非金属矿物制品业,0.176098,2.028740
2010-08-01,600449,赛马实业,非金属矿物制品业,0.219931,2.058290
2010-08-01,600660,福耀玻璃,非金属矿物制品业,0.365343,2.136369
2010-08-01,000930,丰原生化,食品制造业,0.133431,2.972534
